
                                      ARENA Simulation Results
                                   Regulo A - License: 7328734345

                                  Summary for Replication 1 of 20

Project: Unnamed Project                                             Run execution date :11/16/2016
Analyst: Rockwell Automation                                         Model revision date:11/16/2016

Replication ended at time      : 120.0 Hours 
Base Time Units: Hours

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Hold 56.Queue.NumberInQueue                 .04708     (Insuf)    .00000     1.0000     .00000    
Hold 155.Queue.NumberInQueue                .02494     (Insuf)    .00000     1.0000     .00000    
Hold 114.Queue.NumberInQueue                .00000     (Insuf)    .00000     1.0000     .00000    
Process 68.Queue.NumberInQueue              .13262     (Insuf)    .00000     2.0000     .00000    
Process 27.Queue.NumberInQueue              .00000     (Insuf)    .00000     .00000     .00000    
Batch 18.Queue.NumberInQueue                3.0177     (Insuf)    .00000     128.00     .00000    
Hold 31.Queue.NumberInQueue                 .00000     (Insuf)    .00000     .00000     .00000    
Hold 163.Queue.NumberInQueue                .39208     (Insuf)    .00000     1.0000     .00000    
Hold 122.Queue.NumberInQueue                .00000     (Insuf)    .00000     1.0000     .00000    
Process 76.Queue.NumberInQueue              4.5021     (Insuf)    .00000     19.000     .00000    
Batch 26.Queue.NumberInQueue                8.0654     (Insuf)    .00000     196.00     .00000    
Batch 6.Queue.NumberInQueue                 .00000     (Insuf)    .00000     3.0000     .00000    
Hold 135.Queue.NumberInQueue                3.6055     (Insuf)    .00000     26.000     .00000    
Process 63.Queue.NumberInQueue              .04197     (Insuf)    .00000     1.0000     .00000    
Process 22.Queue.NumberInQueue              71.916     (Corr)     .00000     339.00     .00000    
Hold 143.Queue.NumberInQueue                .00000     (Insuf)    .00000     .00000     .00000    
Hold 102.Queue.NumberInQueue                .13210     (Insuf)    .00000     1.0000     .00000    
Hold 49.Queue.NumberInQueue                 .72553     (Insuf)    .00000     1.0000     1.0000    
Batch 21.Queue.NumberInQueue                .10714     (Insuf)    .00000     24.000     .00000    
Hold 98.Queue.NumberInQueue                 .00150     (Insuf)    .00000     1.0000     .00000    
Hold 57.Queue.NumberInQueue                 .00000     (Insuf)    .00000     .00000     .00000    
Hold 148.Queue.NumberInQueue                .00000     (Insuf)    .00000     .00000     .00000    
Hold 107.Queue.NumberInQueue                .15633     (Insuf)    .00000     1.0000     .00000    
Hold 156.Queue.NumberInQueue                .00000     (Insuf)    .00000     .00000     .00000    
Hold 115.Queue.NumberInQueue                .00000     (Insuf)    .00000     1.0000     .00000    
Process 69.Queue.NumberInQueue              .05139     (Insuf)    .00000     1.0000     .00000    
Process 28.Queue.NumberInQueue              .00000     (Insuf)    .00000     .00000     .00000    
Match 6.Queue1.NumberInQueue                2.4028E-04 (Insuf)    .00000     59.000     .00000    
Match 6.Queue2.NumberInQueue                .12827     (Insuf)    .00000     46.000     .00000    
Match 6.Queue3.NumberInQueue                .27341     (Insuf)    .00000     65.000     .00000    
Batch 19.Queue.NumberInQueue                .59850     (Insuf)    .00000     64.000     .00000    
Hold 123.Queue.NumberInQueue                .00000     (Insuf)    .00000     1.0000     .00000    
Hold 93.Queue.NumberInQueue                 .12696     .07547     .00000     1.0000     .00000    
Hold 52.Queue.NumberInQueue                 6.8108     (Corr)     .00000     81.000     .00000    

                                             COUNTERS

Identifier                                    Count   Limit
_____________________________________________________________

toneladastotalessacos1                           39  Infinite
toneladastotalessacos2                           41  Infinite
Pedidosatiempo                                   27  Infinite
PedidosTotales                                   30  Infinite
Toneladastotalesgranel                         2752  Infinite

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

ton sacos                                   80.000    
Toneladas totales                           2832.0    
Niveldeservicio                             .90000    
Entity 1.NumberIn                           10709.    
Entity 1.NumberOut                          10543.    
Entity 2.NumberIn                           .00000    
Entity 2.NumberOut                          .00000    
Mezcladora1.NumberSeized                    465.00    
Mezcladora1.ScheduledUtilization            .52189    
Mezcladora2.NumberSeized                    325.00    
Mezcladora2.ScheduledUtilization            .45910    
Balanza1.NumberSeized                       419.00    
Balanza1.ScheduledUtilization               .46605    
balanza2.NumberSeized                       309.00    
balanza2.ScheduledUtilization               .39657    
InspeccionF.NumberSeized                    117.00    
InspeccionF.ScheduledUtilization            .28286    
InspeccionQ.NumberSeized                    117.00    
InspeccionQ.ScheduledUtilization            .87879    
Pellet 16.NumberSeized                      798.00    
Pellet 16.ScheduledUtilization              .42231    
Pellet 17.NumberSeized                      1585.0    
Pellet 17.ScheduledUtilization              .36733    
Llenado.NumberSeized                        238.00    
Llenado.ScheduledUtilization                1.0000    
Empaque1.NumberSeized                       41.000    
Empaque1.ScheduledUtilization               .56944    
Empaque2.NumberSeized                       39.000    
Empaque2.ScheduledUtilization               .54167    
Molino1.NumberSeized                        148.00    
Molino1.ScheduledUtilization                .10278    
Molino2.NumberSeized                        125.00    
Molino2.ScheduledUtilization                .08681    
Molino3.NumberSeized                        80.000    
Molino3.ScheduledUtilization                .05556    
Pellet 67.NumberSeized                      527.00    
Pellet 67.ScheduledUtilization              .37688    
System.NumberOut                            3527.0    

Beginning replication 2 of 20

                                      ARENA Simulation Results
                                   Regulo A - License: 7328734345

                                  Summary for Replication 2 of 20

Project: Unnamed Project                                             Run execution date :11/16/2016
Analyst: Rockwell Automation                                         Model revision date:11/16/2016

Replication ended at time      : 120.0 Hours 
Base Time Units: Hours

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Entity 1.VATime                             .19707     .08849     .00000     53.333       3533    
Entity 1.NVATime                            .00000     .00000     .00000     .00000       3533    
Entity 1.WaitTime                           21.290     13.551     .00000     14882.       3533    
Entity 1.TranTime                           .00000     .00000     .00000     .00000       3533    
Entity 1.OtherTime                          .00000     .00000     .00000     .00000       3533    
Entity 1.TotalTime                          4.3471     (Corr)     .00000     70.452       3533    
Entity 2.VATime                                 --         --         --         --          0
Entity 2.NVATime                                --         --         --         --          0
Entity 2.WaitTime                               --         --         --         --          0
Entity 2.TranTime                               --         --         --         --          0
Entity 2.OtherTime                              --         --         --         --          0
Entity 2.TotalTime                              --         --         --         --          0
Batch 7.Queue.WaitingTime                   .00000     .00000     .00000     .00000        927    
Hold 60.Queue.WaitingTime                   4.3379     (Insuf)    .00000     8.0833        318    
Hold 151.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Hold 110.Queue.WaitingTime                  4.4181     (Insuf)    .00000     10.735        219    
Hold 136.Queue.WaitingTime                  .98014     (Insuf)    .00000     1.5155         29    
Process 64.Queue.WaitingTime                .20679     (Insuf)    .00000     3.2864         16    
Process 23.Queue.WaitingTime                .10013     .05691     .00000     9.8637        419    
Hold 144.Queue.WaitingTime                  .00000     .00000     .00000     .00000       2752    
Hold 103.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Batch 22.Queue.WaitingTime                      --         --         --         --          0
Hold 99.Queue.WaitingTime                   .22779     (Insuf)    .00000     .45559          2    
Hold 32.Queue.WaitingTime                   .00000     (Insuf)    .00000     .00000          5    
Hold 58.Queue.WaitingTime                   3.1775     (Corr)     .00000     10.666        470    
Hold 149.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          1    
Hold 108.Queue.WaitingTime                  2.2301     (Insuf)    1.2912     3.1691          2    
Process 77.Queue.WaitingTime                10.277     (Insuf)    .00000     25.916         39    
Process 36.Queue.WaitingTime                .76406     (Insuf)    .00000     3.5535        123    
Batch 27.Queue.WaitingTime                  3.1238     (Corr)     .00000     7.4166        336    
Hold 40.Queue.WaitingTime                   .31296     (Insuf)    .08333     .58333         45    
Hold 157.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000          2    
Hold 116.Queue.WaitingTime                  .00000     (Insuf)    .00000     .00000         64    
Hold 86.Queue.WaitingTime                   .06550     (Insuf)    .00000     1.9191        309    
Hold 94.Queue.WaitingTime                   .43506     (Insuf)    .04402     7.5173         26    
Hold 53.Queue.WaitingTime                   .10305     (Insuf)    .00000     15.019        308    
Hold 61.Queue.WaitingTime                   4.4925     (Insuf)    .29863     9.4166        273    
Hold 152.Queue.WaitingTime                      --         --         --         --          0
Hold 111.Queue.WaitingTime                  4.0535     (Insuf)    .36855     8.3333        225    
Hold 137.Queue.WaitingTime                  4.2795     (Insuf)    2.2858     6.2854         51    
Process 65.Queue.WaitingTime                .00000     (Insuf)    .00000     .00000         11    
Process 24.Queue.WaitingTime                15.100     (Insuf)    .00000     29.888        309    
Batch 30.Queue.WaitingTime                      --         --         --         --          0
Hold 160.Queue.WaitingTime                  .79553     (Insuf)    .00000     11.279         42    
Hold 25.Queue.WaitingTime                   .08575     .00383     .08317     .16650        323    
Hold 165.Queue.WaitingTime                  14.502     (Insuf)    7.8375     21.166          2    
Hold 124.Queue.WaitingTime                  .00000     .00000     .00000     .00000        336    
Hold 109.Queue.WaitingTime                  .85685     (Insuf)    .20249     1.5112          2    
Process 37.Queue.WaitingTime                25.193     (Insuf)    .00000     44.406        123    
Batch 28.Queue.WaitingTime                  .43238     (Insuf)    .00000     1.0833         42    
Hold 38.Queue.WaitingTime                   .14802     (Insuf)    .08317     .16650        248    
